MATa orf_name	MATa gene_name	MATa type	MATalpha orf_name	MATalpha_gene_name	MATalpha type	intensity	z-score	PPV%
YDR255C	RMD5	0	YIL097W	FYV10	0	21384	2.78506	99.3506494
YGR284C	ERV29	0	YIR038C	GTT1	0	35875	2.78568	99
YLR350W	ORM2	0	YMR238W	DFG5	0	43601	2.78573	99
YKL212W	SAC1	3	YLL023C	YLL023C	3	28970	2.78579	99.2857143
YOR273C	TPO4	0	YBR086C	IST2	3	29149	2.7858	99.2857143
YJL153C	INO1	0	YGL206C	CHC1	0	30905	2.78628	99.2647059
YPL040C	ISM1	0	YHR080C	YHR080C	1	23500	2.78677	99.3464052
YOR356W	YOR356W	0	YCR042C	TAF2	1	20806	2.78686	98.1132075
YBR203W	COS111	0	YNL026W	SAM50	1	26685	2.78693	99.3103448
YGL095C	VPS45	0	YGL203C	KEX1	0	30468	2.78693	99.2647059
YCR021C	HSP30	0	YHR096C	HXT5	0	32535	2.787	99
YEL031W	SPF1	3	YJL178C	ATG27	0	25893	2.78707	99.3333333
YDR141C	DOP1	0	YGR055W	MUP1	0	27171	2.78711	99.3006993
YOL147C	PEX11	0	YDL192W	ARF1	0	29313	2.78721	99.2857143
YGL100W	SEH1	0	YCR042C	TAF2	1	24792	2.78727	99.3333333
YPL004C	LSP1	0	YDR385W	EFT2	0	45592	2.7876	99
YNL168C	YNL168C	0	YHR080C	YHR080C	1	21660	2.78781	99.3506494
YMR272C	SCS7	0	YCR043C	YCR043C	0	30218	2.78805	99.2647059
YDL192W	ARF1	0	YHR094C	HXT1	0	39364	2.78816	99
YLR183C	TOS4	0	YHR080C	YHR080C	1	23783	2.78899	99.3464052
YMR123W	PKR1	0	YBR106W	PHO88	0	21702	2.78901	99.3506494
YER023W	PRO3	0	YEL051W	VMA8	0	20129	2.78926	98.1132075
YDR100W	TVP15	0	YJL178C	ATG27	0	32011	2.78968	99
YHR094C	HXT1	0	YBR068C	BAP2	0	33169	2.78974	99
YPR137W	RRP9	0	YLR336C	SGD1	0	30892	2.78989	99.2647059
YGR257C	MTM1	0	YJL124C	LSM1	1	20926	2.79024	98.1132075
YKR048C	NAP1	0	YLR133W	CKI1	0	23251	2.79061	99.3464052
YJR070C	LIA1	0	YBR011C	IPP1	2	40065	2.7908	99
YGL203C	KEX1	0	YPR075C	OPY2	0	23428	2.79098	99.3464052
YJR070C	LIA1	0	YHR179W	OYE2	2	40072	2.79102	99
YLL028W	TPO1	0	YDR034W-B	YDR034W-B	0	35459	2.79112	99
YBR227C	MCX1	0	YHR080C	YHR080C	1	22227	2.79176	99.3506494
YDL212W	SHR3	0	YDL122W	UBP1	3	32549	2.79177	99
YDR501W	PLM2	0	YPL221W	FLC1	0	29371	2.79183	99.2857143
YER020W	GPA2	0	YDR233C	RTN1	3	32395	2.79204	99
YER019W	ISC1	0	YCL025C	AGP1	3	31632	2.79224	99
YKR039W	GAP1	3	YDR307W	YDR307W	3	39589	2.79234	99
YDL021W	GPM2	0	YER070W	RNR1	2	28851	2.79238	99.2857143
YER061C	CEM1	0	YNL038W	GPI15	0	20105	2.79242	98.1132075
YML012W	ERV25	0	YPL246C	RBD2	0	25688	2.79248	99.3333333
YGR187C	HGH1	0	YDR479C	PEX29	0	22547	2.79261	99.3506494
YHR008C	SOD2	0	YNL295W	YNL295W	0	30371	2.79273	99.2647059
YPL094C	SEC62	0	YDL122W	UBP1	3	20282	2.79276	98.1132075
YMR312W	ELP6	0	YCR042C	TAF2	1	23081	2.79301	99.3464052
YOR276W	CAF20	0	YER043C	SAH1	2	22986	2.79302	99.3506494
YCR021C	HSP30	0	YHR094C	HXT1	0	32686	2.79305	99
YKR039W	GAP1	3	YAL053W	FLC2	0	39617	2.79315	99
YOR054C	VHS3	0	YEL063C	CAN1	3	25089	2.79348	99.3333333
YJL203W	PRP21	0	YCR042C	TAF2	1	21338	2.79383	99.3506494
YML016C	PPZ1	0	YJL002C	OST1	3	29819	2.79408	99.2857143
YCR093W	CDC39	0	YJL026W	RNR2	2	33940	2.79415	99
YLR242C	ARV1	0	YOR393W	ERR1	0	26515	2.79477	99.3103448
YML016C	PPZ1	0	YLR332W	MID2	0	29835	2.79486	99.2857143
YDL188C	PPH22	0	YKR076W	ECM4	1	26322	2.79513	99.3103448
YOR264W	DSE3	0	YNL026W	SAM50	1	25852	2.79529	99.3333333
YLR466W	YRF1-4	0	YIL078W	THS1	2	31911	2.79592	99
YJL178C	ATG27	0	YBL017C	PEP1	0	32680	2.79605	99
YPR028W	YOP1	3	YLR324W	PEX30	0	28088	2.79611	99.2857143
YJL077C	ICS3	0	YDR479C	PEX29	0	22576	2.79625	99.3506494
YKL101W	HSL1	0	YKL101W	HSL1	0	25715	2.7964	99.3333333
YKL067W	YNK1	0	YBR011C	IPP1	2	20393	2.79647	98.1132075
YMR105C	PGM2	0	YKL210W	UBA1	2	31126	2.79656	99
YGR037C	ACB1	0	YML058W-A	HUG1	0	32604	2.79658	99
YGL001C	ERG26	0	YML012W	ERV25	0	25627	2.79662	99.3333333
YER068W	MOT2	0	YDL160C	DHH1	0	27241	2.79687	99.3006993
YOR273C	TPO4	0	YML072C	TCB3	0	29366	2.797	99.2857143
YGL006W	PMC1	0	YLL048C	YBT1	0	23108	2.79782	99.3464052
YMR149W	SWP1	0	YGL077C	HNM1	0	25888	2.79793	99.3333333
YMR109W	MYO5	0	YKL013C	ARC19	0	34572	2.79802	99
YKL165C	MCD4	0	YHR080C	YHR080C	1	22546	2.79842	99.3506494
YGR037C	ACB1	0	YER070W	RNR1	2	32658	2.79848	99
YMR105C	PGM2	0	YML058W-A	HUG1	0	31179	2.79848	99
YDR293C	SSD1	0	YOR298C-A	MBF1	2	34413	2.79859	99
YBR177C	EHT1	0	YDL122W	UBP1	3	32908	2.79874	99
YDR201W	SPC19	0	YKR076W	ECM4	1	30503	2.79874	99.2647059
YBR004C	GPI18	0	YKR076W	ECM4	1	23237	2.79918	99.3464052
YKR039W	GAP1	3	YER056C	FCY2	0	39834	2.79941	99
YPL163C	SVS1	0	YHR080C	YHR080C	1	26451	2.79941	99.3103448
YEL031W	SPF1	3	YDL212W	SHR3	0	26127	2.79965	99.3103448
YBR233W	PBP2	0	YHR080C	YHR080C	1	21166	2.80013	99.3150685
YLL043W	FPS1	0	YCL025C	AGP1	3	25198	2.80022	99.3006993
YMR292W	GOT1	0	YGR284C	ERV29	0	24243	2.80044	99.3006993
YKL212W	SAC1	3	YGL055W	OLE1	0	29277	2.80084	99.270073
YKL054C	DEF1	0	YMR120C	ADE17	0	25554	2.80088	99.3006993
YDR354W	TRP4	0	YAL020C	ATS1	0	28819	2.80105	99.270073
YPL004C	LSP1	0	YOR332W	VMA4	2	46154	2.8011	99
YLR350W	ORM2	0	YHR039C	MSC7	0	44194	2.80119	99
YLR082C	SRL2	0	YDR479C	PEX29	0	26122	2.8012	99.2907801
YNL112W	DBP2	0	YOL077C	BRX1	0	32859	2.80128	99
YAL054C	ACS1	0	YAR035W	YAT1	0	28675	2.80129	99.270073
YLR447C	VMA6	0	YHR094C	HXT1	0	20261	2.80142	98.6666667
YBR145W	ADH5	0	YNL026W	SAM50	1	20322	2.80158	98.6666667
YER145C	FTR1	0	YER020W	GPA2	0	33590	2.80164	99
YPL004C	LSP1	0	YLR028C	ADE16	0	46182	2.80177	99
YNL280C	ERG24	0	YEL031W	SPF1	3	26077	2.8018	99.2907801
YIL109C	SEC24	0	YKR039W	GAP1	3	21139	2.80187	99.3150685
YCR069W	CPR4	0	YCR042C	TAF2	1	24388	2.80195	99.3006993
YPL170W	DAP1	0	YDR233C	RTN1	3	24543	2.80212	99.3006993
YCR021C	HSP30	0	YHL007C	STE20	0	32918	2.80231	99
YDR293C	SSD1	0	YGL202W	ARO8	2	34515	2.80233	99
YIL027C	KRE27	0	YDR276C	PMP3	3	30743	2.80247	99.2537313
YER148W	SPT15	0	YCR042C	TAF2	1	24167	2.80252	99.3006993
YGL205W	POX1	0	YER021W	RPN3	0	26142	2.80259	99.2907801
YGR281W	YOR1	0	YGR121C	MEP1	0	20256	2.80279	98.6666667
YCR030C	SYP1	0	YGR155W	CYS4	2	20842	2.8029	98.6666667
YFL057C	AAD16	0	YHR080C	YHR080C	1	20048	2.80305	98.6666667
YML012W	ERV25	0	YNL156C	NSG2	3	25897	2.8031	99.3006993
YAL039C	CYC3	0	YHR080C	YHR080C	1	21177	2.80319	99.3150685
YMR272C	SCS7	0	YAR002C-A	ERP1	0	30566	2.80324	99.2537313
YFR001W	LOC1	0	YGL029W	CGR1	0	21326	2.8034	99.3150685
YDL052C	SLC1	0	YKR039W	GAP1	3	23231	2.80382	99.3103448
YDR493W	YDR493W	0	YCR042C	TAF2	1	21716	2.80388	99.3150685
YDL175C	AIR2	0	YHR080C	YHR080C	1	20131	2.80394	98.6666667
YDR425W	SNX41	0	YHR080C	YHR080C	1	20305	2.804	98.6666667
YAR002C-A	ERP1	0	YKL065C	YET1	3	25347	2.80407	99.3006993
YOR054C	VHS3	0	YJL196C	ELO1	3	25294	2.80413	99.3006993
YGL133W	ITC1	0	YPL190C	NAB3	0	26740	2.80417	99.2907801
YBL034C	STU1	0	YOL069W	NUF2	0	30641	2.80419	99.2537313
YKL212W	SAC1	3	YKL088W	YKL088W	0	29346	2.8042	99.270073
YGR157W	CHO2	0	YHR080C	YHR080C	1	28924	2.80456	99.270073
YKL150W	MCR1	0	YML086C	ALO1	0	27911	2.805	99.2805755
YLR055C	SPT8	0	YHR080C	YHR080C	1	21947	2.80523	99.3150685
YOL045W	PSK2	0	YHR080C	YHR080C	1	23243	2.80535	99.3103448
YGL112C	TAF6	0	YJL124C	LSM1	1	22129	2.80554	99.3150685
YGL055W	OLE1	0	YLR332W	MID2	0	31861	2.80567	99
YGL006W	PMC1	0	YOR298C-A	MBF1	2	23228	2.80567	99.3103448
YDL052C	SLC1	0	YKL212W	SAC1	3	23262	2.8058	99.3103448
YOR011W	AUS1	0	YHR080C	YHR080C	1	22103	2.80599	99.3150685
YGL133W	ITC1	0	YDR541C	YDR541C	0	26775	2.80611	99.2907801
YKL067W	YNK1	0	YHR179W	OYE2	2	20532	2.80611	98.6666667
YNL138W	SRV2	0	YJL153C	INO1	0	30557	2.8062	99.2537313
YLR332W	MID2	0	YKL051W	SFK1	0	47931	2.80633	99
YDL123W	SNA4	0	YJL154C	VPS35	0	23528	2.80662	99.3103448
YCR093W	CDC39	0	YER112W	LSM4	0	34324	2.80722	99
YKL140W	TGL1	0	YKL094W	YJU3	0	21235	2.80757	99.3150685
YPR086W	SUA7	0	YKR076W	ECM4	1	26027	2.8079	99.2907801
YDR497C	ITR1	0	YDR233C	RTN1	3	23519	2.80791	99.3103448
YKL139W	CTK1	0	YLR424W	SPP382	0	23695	2.80792	99.3103448
YGL056C	SDS23	0	YBL029C-A	YBL029C-A	0	24080	2.80805	99.3006993
YML072C	TCB3	0	YPR138C	MEP3	0	21866	2.80816	99.3150685
YHL009C	YAP3	0	YLR336C	SGD1	0	23754	2.80822	99.3103448
YGL112C	TAF6	0	YOR211C	MGM1	1	22167	2.80848	99.3150685
YPR028W	YOP1	3	YML072C	TCB3	0	28352	2.80849	99.270073
YPL004C	LSP1	0	YPR028W	YOP1	3	46480	2.80886	99
YLR435W	TSR2	0	YDL055C	PSA1	0	29021	2.80919	99.270073
YDR032C	PST2	0	YGR281W	YOR1	0	35592	2.80929	99
YBR278W	DPB3	0	YKR076W	ECM4	1	23482	2.80933	99.3103448
YBL102W	SFT2	0	YHR080C	YHR080C	1	23499	2.80977	99.3103448
YDR508C	GNP1	3	YHR094C	HXT1	0	21778	2.8098	99.3150685
YBR132C	AGP2	0	YBR052C	RFS1	0	31407	2.80986	99
YKR080W	MTD1	0	YHR080C	YHR080C	1	20032	2.80989	98.6666667
YJL148W	RPA34	0	YGL120C	PRP43	0	23484	2.80989	99.3103448
YDL055C	PSA1	0	YGL202W	ARO8	2	34890	2.80996	99
YBR264C	YPT10	0	YHR080C	YHR080C	1	20384	2.80996	98.6666667
YPL100W	ATG21	0	YHR146W	CRP1	3	22509	2.81086	99.3150685
YDR284C	DPP1	0	YBR207W	FTH1	0	45531	2.81086	99
YDL222C	FMP45	0	YJL016W	YJL016W	0	32794	2.81093	99
YBR177C	EHT1	0	YHR072W	ERG7	0	33274	2.81124	99
YPL129W	TAF14	0	YBR227C	MCX1	0	32112	2.81145	99
YOR273C	TPO4	0	YER020W	GPA2	0	29652	2.81162	99.270073
YMR095C	SNO1	0	YER070W	RNR1	2	20160	2.81163	98.6666667
YDL074C	BRE1	0	YLR424W	SPP382	0	24152	2.81165	99.3006993
YIL027C	KRE27	0	YER053C-A	YER053C-A	3	30969	2.81259	99.2537313
YMR120C	ADE17	0	YGL137W	SEC27	0	30121	2.81265	99.2537313
YAL016W	TPD3	0	YOR081C	TGL5	0	32755	2.81298	99
YDL052C	SLC1	0	YKL094W	YJU3	0	23377	2.81311	99.3103448
YDR501W	PLM2	0	YFR051C	RET2	0	29819	2.81321	99.270073
YKR048C	NAP1	0	YER043C	SAH1	2	23674	2.81403	99.3103448
YIL084C	SDS3	0	YCR042C	TAF2	1	20579	2.8143	98.6666667
YOR110W	TFC7	0	YPL117C	IDI1	0	35637	2.81436	99
YNR038W	DBP6	0	YDL208W	NHP2	0	29141	2.81446	99.270073
YJL151C	SNA3	0	YGR055W	MUP1	0	25063	2.81453	99.3006993
YGL075C	MPS2	0	YKR076W	ECM4	1	23785	2.81518	99.3103448
YLR350W	ORM2	0	YLR064W	YLR064W	3	44746	2.81541	99
YGL213C	SKI8	0	YJL026W	RNR2	2	29464	2.81629	99.270073
YDR354W	TRP4	0	YBR086C	IST2	3	29183	2.81642	99.270073
YOL101C	IZH4	0	YEL017C-A	PMP2	3	26724	2.81659	99.2907801
YDR320C	SWA2	0	YGL206C	CHC1	0	31257	2.81666	99
YER082C	UTP7	0	YNL186W	UBP10	0	21075	2.81667	99.3150685
YML132W	COS3	0	YCR042C	TAF2	1	26383	2.81668	99.2907801
YPR042C	PUF2	0	YNL288W	CAF40	0	23008	2.81668	99.3103448
YGL203C	KEX1	0	YLR413W	YLR413W	0	23816	2.81692	99.3103448
YLL028W	TPO1	0	YBL029C-A	YBL029C-A	0	36321	2.81713	99
YGR060W	ERG25	0	YPL246C	RBD2	0	34101	2.81719	99
YDR354W	TRP4	0	YOR332W	VMA4	2	29202	2.81721	99.270073
YER023W	PRO3	0	YLR438W	CAR2	2	20493	2.8176	98.6666667
YHR007C	ERG11	0	YEL063C	CAN1	3	38630	2.81804	99
YGL012W	ERG4	0	YHR080C	YHR080C	1	22732	2.81842	99.3150685
YDR313C	PIB1	0	YDR092W	UBC13	0	22671	2.81882	99.3150685
YHR146W	CRP1	3	YKR039W	GAP1	3	35035	2.81884	99
YCL055W	KAR4	0	YNL288W	CAF40	0	28731	2.81914	99.270073
YER112W	LSM4	0	YLR438C-A	LSM3	0	27797	2.8192	99.2805755
YHR001W	OSH7	0	YML123C	PHO84	3	28096	2.81922	99.270073
YCR028C-A	RIM1	0	YCR093W	CDC39	0	36532	2.81944	99
YLR215C	CDC123	0	YKR076W	ECM4	1	22132	2.81952	99.3150685
YEL002C	WBP1	0	YDL122W	UBP1	3	34194	2.81972	99
YGL153W	PEX14	0	YDL065C	PEX19	0	28893	2.81987	99.270073
YML086C	ALO1	0	YFL014W	HSP12	2	27851	2.82012	99.2805755
YGL077C	HNM1	0	YOR273C	TPO4	0	28992	2.82014	99.270073
YPL101W	ELP4	0	YGR200C	ELP2	0	33864	2.8202	99
YGR202C	PCT1	0	YJL174W	KRE9	0	23959	2.82022	99.3103448
YBL039C	URA7	0	YMR120C	ADE17	0	20056	2.82024	98.6666667
YPL010W	RET3	0	YHR094C	HXT1	0	21581	2.8203	99.3150685
YDR089W	YDR089W	0	YNL026W	SAM50	1	22565	2.82057	99.3150685
YER026C	CHO1	3	YEL063C	CAN1	3	35367	2.82074	99
YNL283C	WSC2	0	YGR055W	MUP1	0	31167	2.82086	99
YDL198C	GGC1	0	YDR092W	UBC13	0	26339	2.8211	99.2907801
YIL027C	KRE27	0	YCR040W	MATALPHA1	0	31165	2.82131	99
YGL203C	KEX1	0	YHR080C	YHR080C	1	23885	2.82149	99.3103448
YIL105C	SLM1	0	YGR138C	TPO2	0	32856	2.82218	99
YCR035C	RRP43	0	YJL026W	RNR2	2	26836	2.82252	99.2907801
YPR113W	PIS1	0	YAL007C	ERP2	3	30759	2.82255	99.2537313
YDR297W	SUR2	0	YDL212W	SHR3	0	31040	2.82277	99
YLR350W	ORM2	0	YJL192C	SOP4	0	45037	2.82283	99
YML112W	CTK3	0	YKR076W	ECM4	1	22526	2.8231	99.3150685
YPL246C	RBD2	0	YGL167C	PMR1	3	27407	2.82313	99.2805755
YGR284C	ERV29	0	YKL207W	YKL207W	3	37117	2.82333	99
YKL088W	YKL088W	0	YJL002C	OST1	3	37697	2.82367	99
YOL027C	MDM38	0	YKR076W	ECM4	1	27477	2.82468	99.2805755
YBR006W	UGA2	0	YOR089C	VPS21	0	44893	2.82468	99
YBR145W	ADH5	0	YKL210W	UBA1	2	20617	2.82473	98.6666667
YDR092W	UBC13	0	YMR140W	SIP5	0	34138	2.82507	99
YGR284C	ERV29	0	YOR016C	ERP4	0	37188	2.82544	99
YBL039C	URA7	0	YJL026W	RNR2	2	20131	2.8256	98.6666667
YKL165C	MCD4	0	YER053C-A	YER053C-A	3	22934	2.82581	99.3150685
YDR289C	RTT103	0	YIL127C	YIL127C	0	33734	2.82611	99
YDL047W	SIT4	0	YLR384C	IKI3	0	31102	2.82645	99
YML056C	IMD4	0	YOL005C	RPB11	0	25230	2.82663	99.3006993
YNL280C	ERG24	0	YJL002C	OST1	3	26565	2.82726	99.2907801
YML038C	YMD8	0	YKR039W	GAP1	3	20501	2.8273	98.6666667
YDL160C	DHH1	0	YNL255C	GIS2	0	42256	2.82731	99
YGL053W	PRM8	0	YCL025C	AGP1	3	25545	2.82741	99.3006993
YMR239C	RNT1	0	YIL033C	BCY1	0	25274	2.82779	99.3006993
YKR039W	GAP1	3	YJR088C	YJR088C	3	40836	2.82785	99
YIL121W	QDR2	0	YLL028W	TPO1	0	24900	2.82793	99.3006993
YER145C	FTR1	0	YDL222C	FMP45	0	34301	2.828	99
YER129W	SAK1	0	YKR076W	ECM4	1	29124	2.82827	99.270073
YJL020C	BBC1	0	YLR332W	MID2	0	31429	2.82848	99
YJL006C	CTK2	0	YKR076W	ECM4	1	21317	2.82852	99.3150685
YPR138C	MEP3	0	YHL016C	DUR3	0	24141	2.82858	99.3006993
YHL048W	COS8	0	YEL031W	SPF1	3	58531	2.82924	99
YMR272C	SCS7	0	YLR350W	ORM2	0	31173	2.82932	99
YNL102W	POL1	0	YKR076W	ECM4	1	22437	2.82943	99.3150685
YPR094W	RDS3	0	YHR080C	YHR080C	1	21600	2.82958	99.3150685
YER060W-A	FCY22	0	YHR080C	YHR080C	1	20459	2.82974	98.6666667
YFL059W	SNZ3	0	YCR042C	TAF2	1	21739	2.82997	99.3150685
YDR501W	PLM2	0	YGL203C	KEX1	0	30179	2.83015	99.2537313
YJR010C-A	SPC1	0	YHR146W	CRP1	3	20036	2.83046	98.6666667
YGR257C	MTM1	0	YFR010W	UBP6	0	21393	2.83047	99.3150685
YKL068W	NUP100	0	YHR007C	ERG11	0	21686	2.83051	99.3150685
YGL203C	KEX1	0	YNL041C	COG6	0	24022	2.83052	99.3006993
YBL020W	RFT1	0	YDL085W	NDE2	0	23378	2.8306	99.3103448
YPR113W	PIS1	0	YKL088W	YKL088W	0	30965	2.83078	99.2537313
YJR070C	LIA1	0	YGL202W	ARO8	2	41336	2.83094	99
YDR129C	SAC6	0	YGL202W	ARO8	2	46761	2.83104	99
YGL078C	DBP3	0	YLR196W	PWP1	0	24916	2.83123	99.3006993
YKL067W	YNK1	0	YGR155W	CYS4	2	20899	2.83124	98.6666667
YKR039W	GAP1	3	YPL274W	SAM3	3	40976	2.83176	99
YOL016C	CMK2	0	YGL202W	ARO8	2	29429	2.83178	99.270073
YIL043C	CBR1	0	YER053C-A	YER053C-A	3	22084	2.83199	99.3150685
YGL203C	KEX1	0	YAL026C	DRS2	0	24046	2.83209	99.3006993
YGL018C	JAC1	0	YKR076W	ECM4	1	21500	2.83245	99.3150685
YPL004C	LSP1	0	YGL077C	HNM1	0	47502	2.83283	99
YLL031C	GPI13	0	YER053C-A	YER053C-A	3	22598	2.83365	99.3150685
YOR356W	YOR356W	0	YKR076W	ECM4	1	21527	2.83374	99.3150685
YGL055W	OLE1	0	YML012W	ERV25	0	32501	2.83377	99
YGR048W	UFD1	0	YML013W	SEL1	0	26348	2.8341	99.2907801
YPR138C	MEP3	0	YER020W	GPA2	0	24236	2.83441	99.3006993
YDR189W	SLY1	0	YER157W	COG3	0	23573	2.83451	99.3103448
YCR009C	RVS161	0	YMR192W	GYL1	0	34389	2.83454	99
YGR157W	CHO2	0	YCL025C	AGP1	3	29593	2.83455	99.270073
YGR284C	ERV29	0	YML016C	PPZ1	0	37506	2.83486	99
YLR354C	TAL1	0	YER070W	RNR1	2	21010	2.83503	99.3150685
YGR281W	YOR1	0	YHR080C	YHR080C	1	20658	2.83513	98.6666667
YIL068C	SEC6	0	YHR080C	YHR080C	1	31081	2.83523	99
YBL007C	SLA1	0	YJL026W	RNR2	2	29118	2.83532	99.270073
YKL165C	MCD4	0	YML123C	PHO84	3	23072	2.83544	99.3103448
YNL197C	WHI3	0	YGL014W	PUF4	0	28480	2.8355	99.270073
YIR026C	YVH1	0	YGR175C	ERG1	3	42622	2.83554	99
YDR129C	SAC6	0	YNL138W	SRV2	0	46921	2.83555	99
YJL153C	INO1	0	YMR120C	ADE17	0	32073	2.83572	99
YDR106W	ARP10	0	YHR080C	YHR080C	1	21444	2.83575	99.3150685
YML112W	CTK3	0	YCR042C	TAF2	1	22704	2.83579	99.3150685
YGL195W	GCN1	0	YML058W-A	HUG1	0	21437	2.83587	99.3150685
YPR036W	VMA13	0	YGR094W	VAS1	2	20378	2.83618	98.6666667
YHR039C	MSC7	0	YLR350W	ORM2	0	23168	2.83643	99.3103448
YFL038C	YPT1	0	YML086C	ALO1	0	53287	2.8366	99
YHR123W	EPT1	0	YCR043C	YCR043C	0	31900	2.83664	99
YDL192W	ARF1	0	YDR264C	AKR1	0	41190	2.83679	99
YDR047W	HEM12	0	YDR047W	HEM12	0	29043	2.837	99.270073
YPR036W	VMA13	0	YEL051W	VMA8	0	20389	2.83704	98.6666667
YAR002C-A	ERP1	0	YGL167C	PMR1	3	25997	2.83718	99.3006993
YMR068W	AVO2	0	YKR076W	ECM4	1	20825	2.83727	98.6666667
YGL001C	ERG26	0	YER053C-A	YER053C-A	3	26414	2.83749	99.2907801
YPL057C	SUR1	0	YEL031W	SPF1	3	26310	2.83763	99.2907801
YIR026C	YVH1	0	YGL099W	LSG1	0	42713	2.83798	99
YKL165C	MCD4	0	YHR146W	CRP1	3	23109	2.83801	99.3103448
YDR011W	SNQ2	0	YHL016C	DUR3	0	50191	2.83801	99
YPR113W	PIS1	0	YKR072C	SIS2	0	31156	2.83835	99
YJR131W	MNS1	0	YBR296C-A	YBR296C-A	0	32096	2.83839	99
YMR273C	ZDS1	0	YKR076W	ECM4	1	21283	2.83859	99.3150685
YMR010W	YMR010W	0	YLR330W	CHS5	0	33117	2.83871	99
YLR350W	ORM2	0	YBR283C	SSH1	0	45666	2.83872	99
YLR028C	ADE16	0	YML058W-A	HUG1	0	22860	2.83957	99.3150685
YMR292W	GOT1	0	YBR283C	SSH1	0	24942	2.83972	99.3006993
YLL043W	FPS1	0	YML016C	PPZ1	0	25796	2.83984	99.3006993
YOR153W	PDR5	0	YIL121W	QDR2	0	22096	2.83985	99.3150685
YGR036C	CAX4	0	YER026C	CHO1	3	30354	2.84006	99.2537313
YOR254C	SEC63	3	YOR393W	ERR1	0	21173	2.84037	99.3150685
YMR167W	MLH1	0	YMR072W	ABF2	0	26600	2.84061	99.2907801
YGL195W	GCN1	0	YGR155W	CYS4	2	21519	2.84084	99.3150685
YGR229C	SMI1	0	YLR330W	CHS5	0	38367	2.84099	99
YCR021C	HSP30	0	YDR345C	HXT3	3	33909	2.84111	99
YER020W	GPA2	0	YPR138C	MEP3	0	33733	2.84136	99
YGL183C	MND1	0	YOR211C	MGM1	1	28508	2.84139	99.270073
YHR133C	NSG1	0	YER053C-A	YER053C-A	3	23187	2.84143	99.3103448
YPR028W	YOP1	3	YHR146W	CRP1	3	29067	2.84143	99.270073
YPL246C	RBD2	0	YER113C	YER113C	0	27780	2.84161	99.2805755
YNL130C	CPT1	0	YML016C	PPZ1	0	28544	2.84169	99.270073
YEL031W	SPF1	3	YBR068C	BAP2	0	26925	2.84172	99.2907801
YGR191W	HIP1	0	YEL031W	SPF1	3	21891	2.84188	99.3150685
YOR192C	YOR192C	0	YHR080C	YHR080C	1	20608	2.84189	98.6666667
YNL234W	YNL234W	0	YJL168C	SET2	0	21513	2.8419	99.3150685
YIR037W	HYR1	0	YKR039W	GAP1	3	37603	2.84205	99
YGR244C	LSC2	0	YHR080C	YHR080C	1	25054	2.84324	99.3006993
YAL020C	ATS1	0	YHR080C	YHR080C	1	24125	2.84367	99.3006993
YGR181W	TIM13	0	YFR010W	UBP6	0	21859	2.8437	99.3150685
YLR335W	NUP2	0	YFR002W	NIC96	0	33652	2.84479	99
YDR272W	GLO2	0	YGR094W	VAS1	2	28957	2.84481	99.270073
YGL006W	PMC1	0	YOR270C	VPH1	0	23837	2.84491	99.3103448
YCR028C-A	RIM1	0	YNL016W	PUB1	0	37290	2.84499	99
YDL188C	PPH22	0	YNL026W	SAM50	1	27330	2.84503	99.2805755
YGL141W	HUL5	0	YHR080C	YHR080C	1	23338	2.84521	99.3103448
YGL055W	OLE1	0	YER026C	CHO1	3	32777	2.84572	99
YOR151C	RPB2	0	YPR133C	SPN1	0	23061	2.84576	99.3103448
YIL033C	BCY1	0	YER070W	RNR1	2	59267	2.84578	99
YDL100C	GET3	0	YGL020C	GET1	0	25395	2.8463	99.3006993
YFL041W	FET5	0	YML018C	YML018C	0	22491	2.84643	99.3150685
YBR043C	QDR3	0	YDR345C	HXT3	3	25522	2.84649	99.3006993
YKR068C	BET3	0	YKR068C	BET3	0	20286	2.84671	98.6666667
YML019W	OST6	0	YCL025C	AGP1	3	28598	2.84676	99.270073
YDL037C	BSC1	0	YOL138C	YOL138C	0	26889	2.84707	99.2907801
YGR257C	MTM1	0	YHR078W	YHR078W	1	21592	2.84735	99.3150685
YOR165W	SEY1	0	YML012W	ERV25	0	24402	2.8478	99.3006993
YLL028W	TPO1	0	YKL010C	UFD4	0	37378	2.8482	99
YGR055W	MUP1	0	YCL025C	AGP1	3	24628	2.84837	99.3006993
YDL100C	GET3	0	YOR046C	DBP5	1	25439	2.84846	99.3006993
YBR059C	AKL1	0	YHR080C	YHR080C	1	23265	2.84873	99.3103448
YBR153W	RIB7	0	YOR211C	MGM1	1	24203	2.84877	99.3006993
YNL020C	ARK1	0	YBR234C	ARC40	0	29100	2.84921	99.270073
YNL117W	MLS1	2	YLR027C	AAT2	0	27219	2.84992	99.2805755
YOL130W	ALR1	0	YHR080C	YHR080C	1	21482	2.84994	99.3150685
YOR109W	INP53	0	YKL135C	APL2	0	31177	2.85023	99
YHR083W	SAM35	0	YBL039W-A	YBL039W-A	0	30258	2.85051	99.2537313
YKL208W	CBT1	0	YKR076W	ECM4	1	30468	2.85117	99.2537313
YMR174C	PAI3	0	YHR080C	YHR080C	1	20202	2.85156	98.6666667
YPR113W	PIS1	0	YEL063C	CAN1	3	31497	2.85176	99
YLR056W	ERG3	0	YLR056W	ERG3	0	46945	2.85191	99
YLR025W	SNF7	0	YML086C	ALO1	0	20296	2.85205	98.6666667
